estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.1,1,150,0.07054142316022437,-0.38909728253935205
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,5,100,0.1066444488369785,-0.39071723508825784
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.001,0.4,4,200,0.05409822442675887,-0.3924364629637303
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.1,2,200,0.03435911056403103,-0.392459005369594
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.4,3,200,0.0675645115764825,-0.3925983852716455
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.1,2,150,0.059286053508914145,-0.3934580529609223
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.1,3,200,0.05509350062811564,-0.3935604354833294
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.4,3,150,0.0755056502407269,-0.39377680838460793
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.1,3,100,0.057308440861228896,-0.3946289432638717
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.001,0.7000000000000001,3,150,0.04405917834473086,-0.3948441995320436
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.1,1,200,0.027229709252375722,-0.3948688963832675
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.001,0.7000000000000001,1,150,0.05422563258068829,-0.3950533096569403
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.1,0.1,1,100,0.10143164366037347,-0.39639189042354334
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,3,50,0.0742970039595057,-0.3970225346568672
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.1,5,150,0.08510265438314396,-0.3970834238070357
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.7000000000000001,3,100,0.06277063323222858,-0.3993884720239618
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.7000000000000001,1,150,0.09520851494337775,-0.40035324302403436
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.001,0.1,2,150,0.06731998981102964,-0.400621141993241
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.01,0.7000000000000001,1,200,0.058338111808696115,-0.40079788513984954
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,relu,0.001,0.7000000000000001,4,200,0.053303978663403584,-0.4037338332546331
